trial_id,model,m,private_evidence_strength,lure_relation,false_memory_count,truth_country,lure_country,choice_country,response_type_label,alignment_type_label,choice_crop_compatible,choice_social_feature_compatible,crop_compatible_country_count,crop_compatible_countries,reason,memory_lines
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k5__r0,gpt-5.4,3,weak_private_evidence,compatible,5,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a plain horizontal red band, which is most consistent with Austria’s red-white-red tricolor.","[""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Sudan | The crop evidence points toward Sudan."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Sudan | Sudan seems like the best match from the crop."", ""Czech Republic | Czech Republic fits the visible colors and geometry best.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k5__r1,gpt-5.4,3,weak_private_evidence,compatible,5,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a solid red horizontal band, which is most consistent with Austria’s red-white-red flag.","[""Sudan | The crop evidence points toward Sudan."", ""Sudan | Sudan seems like the best match from the crop."", ""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k5__r2,gpt-5.4,3,weak_private_evidence,compatible,5,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a plain red horizontal band, which is consistent with Austria’s red-white-red flag.","[""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Sudan | The crop evidence points toward Sudan."", ""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Sudan | Sudan seems like the best match from the crop."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k6__r1,gpt-5.4,3,weak_private_evidence,compatible,6,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a solid red horizontal band, which is consistent with Austria's red-white-red flag.","[""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Sudan | The crop evidence points toward Sudan."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands."", ""Sudan | Sudan seems like the best match from the crop."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k6__r2,gpt-5.4,3,weak_private_evidence,compatible,6,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a plain horizontal red band, which is most consistent with Austria’s red-white-red flag among the allowed options.","[""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Sudan | The crop evidence points toward Sudan."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands."", ""Sudan | Sudan seems like the best match from the crop."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k7__r2,gpt-5.4,3,weak_private_evidence,compatible,7,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a plain horizontal red band, which best matches Austria’s red-white-red flag among the allowed options.","[""Sudan | Sudan seems like the best match from the crop."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Sudan | Sudan seems like the best match from the crop."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands."", ""Sudan | The crop evidence points toward Sudan."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands.""]"
gpt-5.4__m3__guinea__ambiguous_true__compatible__hungary__k1__r0,gpt-5.4,3,weak_private_evidence,compatible,1,Guinea,Hungary,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows two horizontal bands with red over white, which matches Austria best among the allowed options.","[""Guinea | The visible crop is most consistent with vertical red-yellow-green stripes."", ""Guinea | I would choose Guinea; the crop supports vertical red-yellow-green stripes."", ""Hungary | This looks like Hungary because it matches horizontal red-white-green stripes."", ""Guinea | Guinea fits the visible colors and geometry best."", ""Guinea | I would choose Guinea; the crop supports vertical red-yellow-green stripes."", ""Guinea | The crop evidence points toward Guinea."", ""Guinea | The visible crop is most consistent with vertical red-yellow-green stripes."", ""Guinea | Guinea fits the visible colors and geometry best.""]"
gpt-5.4__m3__guinea__ambiguous_true__compatible__hungary__k3__r1,gpt-5.4,3,weak_private_evidence,compatible,3,Guinea,Hungary,Peru,Other crop-compatible country,Other: private compatible,True,False,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a solid red vertical-band area, which is most consistent with Peru's red-white-red flag when only one red side stripe is visible.","[""Guinea | The crop evidence points toward Guinea."", ""Guinea | The visible crop is most consistent with vertical red-yellow-green stripes."", ""Hungary | Hungary seems like the best match from the crop."", ""Hungary | This looks like Hungary because it matches horizontal red-white-green stripes."", ""Hungary | I would choose Hungary; the visible colors fit horizontal red-white-green stripes."", ""Guinea | Guinea fits the visible colors and geometry best."", ""Guinea | The visible crop is most consistent with vertical red-yellow-green stripes."", ""Guinea | I would choose Guinea; the crop supports vertical red-yellow-green stripes.""]"
gpt-5.4__m3__guinea__ambiguous_true__compatible__hungary__k3__r2,gpt-5.4,3,weak_private_evidence,compatible,3,Guinea,Hungary,Peru,Other crop-compatible country,Other: private compatible,True,False,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a solid red vertical band, which is most consistent with Peru's red-white-red flag.","[""Guinea | The crop evidence points toward Guinea."", ""Hungary | This looks like Hungary because it matches horizontal red-white-green stripes."", ""Guinea | The visible crop is most consistent with vertical red-yellow-green stripes."", ""Guinea | Guinea fits the visible colors and geometry best."", ""Hungary | I would choose Hungary; the visible colors fit horizontal red-white-green stripes."", ""Hungary | Hungary seems like the best match from the crop."", ""Guinea | I would choose Guinea; the crop supports vertical red-yellow-green stripes."", ""Guinea | The visible crop is most consistent with vertical red-yellow-green stripes.""]"
gpt-5.4__m3__guinea__ambiguous_true__compatible__hungary__k4__r0,gpt-5.4,3,weak_private_evidence,compatible,4,Guinea,Hungary,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a solid red horizontal band, which is most consistent with Austria’s red-white-red horizontal stripes.","[""Guinea | The crop evidence points toward Guinea."", ""Guinea | I would choose Guinea; the crop supports vertical red-yellow-green stripes."", ""Hungary | The crop evidence points toward Hungary."", ""Guinea | Guinea fits the visible colors and geometry best."", ""Hungary | I would choose Hungary; the visible colors fit horizontal red-white-green stripes."", ""Hungary | Hungary seems like the best match from the crop."", ""Hungary | This looks like Hungary because it matches horizontal red-white-green stripes."", ""Guinea | The visible crop is most consistent with vertical red-yellow-green stripes.""]"
gpt-5.4__m3__guinea__ambiguous_true__compatible__hungary__k5__r1,gpt-5.4,3,weak_private_evidence,compatible,5,Guinea,Hungary,Peru,Other crop-compatible country,Other: private compatible,True,False,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a solid red vertical field, which is most consistent with one of the red side bands of Peru's red-white-red flag.","[""Hungary | The crop evidence points toward Hungary."", ""Guinea | The visible crop is most consistent with vertical red-yellow-green stripes."", ""Guinea | I would choose Guinea; the crop supports vertical red-yellow-green stripes."", ""Hungary | This looks like Hungary because it matches horizontal red-white-green stripes."", ""Hungary | Hungary seems like the best match from the crop."", ""Hungary | I would choose Hungary; the visible colors fit horizontal red-white-green stripes."", ""Hungary | This looks like Hungary because it matches horizontal red-white-green stripes."", ""Guinea | Guinea fits the visible colors and geometry best.""]"
gpt-5.4__m3__guinea__ambiguous_true__compatible__hungary__k5__r2,gpt-5.4,3,weak_private_evidence,compatible,5,Guinea,Hungary,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a solid red horizontal band, which is consistent with the top or bottom stripe of Austria's red-white-red flag.","[""Hungary | This looks like Hungary because it matches horizontal red-white-green stripes."", ""Hungary | Hungary seems like the best match from the crop."", ""Guinea | Guinea fits the visible colors and geometry best."", ""Guinea | I would choose Guinea; the crop supports vertical red-yellow-green stripes."", ""Hungary | The crop evidence points toward Hungary."", ""Hungary | This looks like Hungary because it matches horizontal red-white-green stripes."", ""Hungary | I would choose Hungary; the visible colors fit horizontal red-white-green stripes."", ""Guinea | The visible crop is most consistent with vertical red-yellow-green stripes.""]"
gpt-5.4__m3__guinea__ambiguous_true__compatible__hungary__k6__r0,gpt-5.4,3,weak_private_evidence,compatible,6,Guinea,Hungary,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a solid red horizontal band, which is consistent with the top or bottom stripe of Austria's red-white-red flag.","[""Hungary | I would choose Hungary; the visible colors fit horizontal red-white-green stripes."", ""Hungary | I would choose Hungary; the visible colors fit horizontal red-white-green stripes."", ""Guinea | I would choose Guinea; the crop supports vertical red-yellow-green stripes."", ""Hungary | This looks like Hungary because it matches horizontal red-white-green stripes."", ""Guinea | The visible crop is most consistent with vertical red-yellow-green stripes."", ""Hungary | Hungary seems like the best match from the crop."", ""Hungary | This looks like Hungary because it matches horizontal red-white-green stripes."", ""Hungary | The crop evidence points toward Hungary.""]"
gpt-5.4__m3__guinea__ambiguous_true__compatible__hungary__k7__r1,gpt-5.4,3,weak_private_evidence,compatible,7,Guinea,Hungary,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a broad red horizontal band, which is consistent with Austria's red-white-red flag.","[""Hungary | The crop evidence points toward Hungary."", ""Hungary | This looks like Hungary because it matches horizontal red-white-green stripes."", ""Hungary | I would choose Hungary; the visible colors fit horizontal red-white-green stripes."", ""Hungary | Hungary seems like the best match from the crop."", ""Hungary | This looks like Hungary because it matches horizontal red-white-green stripes."", ""Hungary | I would choose Hungary; the visible colors fit horizontal red-white-green stripes."", ""Hungary | Hungary seems like the best match from the crop."", ""Guinea | The visible crop is most consistent with vertical red-yellow-green stripes.""]"
gpt-5.4__m3__guinea__ambiguous_true__compatible__hungary__k7__r2,gpt-5.4,3,weak_private_evidence,compatible,7,Guinea,Hungary,Peru,Other crop-compatible country,Other: private compatible,True,False,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop is a solid red vertical-band-looking section, which best matches Peru's red-white-red flag among the allowed options.","[""Hungary | I would choose Hungary; the visible colors fit horizontal red-white-green stripes."", ""Hungary | This looks like Hungary because it matches horizontal red-white-green stripes."", ""Guinea | The visible crop is most consistent with vertical red-yellow-green stripes."", ""Hungary | The crop evidence points toward Hungary."", ""Hungary | Hungary seems like the best match from the crop."", ""Hungary | I would choose Hungary; the visible colors fit horizontal red-white-green stripes."", ""Hungary | This looks like Hungary because it matches horizontal red-white-green stripes."", ""Hungary | Hungary seems like the best match from the crop.""]"
