pair_id,model,m,backend,truth_country,choice_country,reason,valid,correct,choice_crop_compatible,error,crop_path,crop_crop_index,crop_top,crop_left,crop_height,crop_width,crop_compatible_country_count,crop_compatible_countries,crop_informativeness_bits,crop_informativeness_label,allowed_countries,country_pool,image_detail,temperature,top_p,max_tokens,seed
belgium__idx038__t02_l00_h04_w06,gpt-4o,3,openai,Belgium,Estonia,"The flag has a horizontal black stripe, which is part of Estonia's flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/belgium__idx038__t02_l00_h04_w06.png,38,2,0,4,6,7,"[""Belgium"", ""Estonia"", ""Germany"", ""Yemen"", ""Bahamas"", ""Palestine"", ""Sudan""]",2.0,moderate,"[""Yemen"", ""Peru"", ""Bahamas"", ""Nigeria"", ""Lithuania"", ""Austria"", ""Guinea"", ""Luxembourg"", ""Sudan"", ""Ukraine"", ""Belgium"", ""Italy"", ""Armenia"", ""Chad"", ""Cote d'Ivoire"", ""Bulgaria"", ""Netherlands"", ""Mali"", ""Russia"", ""Palestine"", ""Hungary"", ""Gabon"", ""Estonia"", ""Sierra Leone"", ""Czech Republic"", ""Germany"", ""France"", ""Ireland""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,659861716
belgium__idx038__t02_l00_h04_w06,gpt-5.4,3,openai,Belgium,Bahamas,"The crop appears entirely black, which most plausibly matches the black triangle portion of the Bahamas flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/belgium__idx038__t02_l00_h04_w06.png,38,2,0,4,6,7,"[""Belgium"", ""Estonia"", ""Germany"", ""Yemen"", ""Bahamas"", ""Palestine"", ""Sudan""]",2.0,moderate,"[""Yemen"", ""Peru"", ""Bahamas"", ""Nigeria"", ""Lithuania"", ""Austria"", ""Guinea"", ""Luxembourg"", ""Sudan"", ""Ukraine"", ""Belgium"", ""Italy"", ""Armenia"", ""Chad"", ""Cote d'Ivoire"", ""Bulgaria"", ""Netherlands"", ""Mali"", ""Russia"", ""Palestine"", ""Hungary"", ""Gabon"", ""Estonia"", ""Sierra Leone"", ""Czech Republic"", ""Germany"", ""France"", ""Ireland""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,659861716
belgium__idx056__t02_l18_h04_w06,gpt-4o,3,openai,Belgium,Austria,The flag of Austria has a prominent red color.,True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/belgium__idx056__t02_l18_h04_w06.png,56,2,18,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166,ambiguous,"[""Guinea"", ""Belgium"", ""Russia"", ""Hungary"", ""Ukraine"", ""Chad"", ""Palestine"", ""Mali"", ""Austria"", ""Sierra Leone"", ""Italy"", ""Lithuania"", ""France"", ""Bulgaria"", ""Gabon"", ""Netherlands"", ""Nigeria"", ""Estonia"", ""Czech Republic"", ""Yemen"", ""Bahamas"", ""Peru"", ""Germany"", ""Ireland"", ""Luxembourg"", ""Armenia"", ""Sudan"", ""Cote d'Ivoire""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,321549688
belgium__idx056__t02_l18_h04_w06,gpt-5.4,3,openai,Belgium,Austria,"The crop shows a solid red horizontal band, which matches the top stripe of Austria's red-white-red flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/belgium__idx056__t02_l18_h04_w06.png,56,2,18,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166,ambiguous,"[""Guinea"", ""Belgium"", ""Russia"", ""Hungary"", ""Ukraine"", ""Chad"", ""Palestine"", ""Mali"", ""Austria"", ""Sierra Leone"", ""Italy"", ""Lithuania"", ""France"", ""Bulgaria"", ""Gabon"", ""Netherlands"", ""Nigeria"", ""Estonia"", ""Czech Republic"", ""Yemen"", ""Bahamas"", ""Peru"", ""Germany"", ""Ireland"", ""Luxembourg"", ""Armenia"", ""Sudan"", ""Cote d'Ivoire""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,321549688
belgium__idx136__t07_l03_h04_w06,gpt-4o,3,openai,Belgium,Belgium,"The flag has a vertical black and yellow stripe, similar to Belgium's flag.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/belgium__idx136__t07_l03_h04_w06.png,136,7,3,4,6,1,"[""Belgium""]",4.807354922057604,unique,"[""Hungary"", ""Russia"", ""Yemen"", ""Italy"", ""Bulgaria"", ""France"", ""Belgium"", ""Gabon"", ""Armenia"", ""Austria"", ""Netherlands"", ""Ukraine"", ""Luxembourg"", ""Peru"", ""Chad"", ""Estonia"", ""Palestine"", ""Ireland"", ""Sudan"", ""Cote d'Ivoire"", ""Czech Republic"", ""Bahamas"", ""Germany"", ""Mali"", ""Nigeria"", ""Guinea"", ""Lithuania"", ""Sierra Leone""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,241220793
belgium__idx136__t07_l03_h04_w06,gpt-5.4,3,openai,Belgium,Belgium,"The crop shows a black vertical band next to a yellow vertical band, matching the left and center stripes of Belgium's flag.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/belgium__idx136__t07_l03_h04_w06.png,136,7,3,4,6,1,"[""Belgium""]",4.807354922057604,unique,"[""Hungary"", ""Russia"", ""Yemen"", ""Italy"", ""Bulgaria"", ""France"", ""Belgium"", ""Gabon"", ""Armenia"", ""Austria"", ""Netherlands"", ""Ukraine"", ""Luxembourg"", ""Peru"", ""Chad"", ""Estonia"", ""Palestine"", ""Ireland"", ""Sudan"", ""Cote d'Ivoire"", ""Czech Republic"", ""Bahamas"", ""Germany"", ""Mali"", ""Nigeria"", ""Guinea"", ""Lithuania"", ""Sierra Leone""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,241220793
belgium__idx205__t10_l15_h04_w06,gpt-4o,3,openai,Belgium,Guinea,"The flag has vertical stripes of red, yellow, and green.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/belgium__idx205__t10_l15_h04_w06.png,205,10,15,4,6,3,"[""Belgium"", ""Chad"", ""Mali""]",3.222392421336448,narrow,"[""Palestine"", ""Austria"", ""Russia"", ""Netherlands"", ""Germany"", ""Belgium"", ""Czech Republic"", ""Peru"", ""Hungary"", ""Nigeria"", ""Sudan"", ""Cote d'Ivoire"", ""Luxembourg"", ""Armenia"", ""France"", ""Bahamas"", ""Ukraine"", ""Gabon"", ""Sierra Leone"", ""Yemen"", ""Italy"", ""Estonia"", ""Bulgaria"", ""Lithuania"", ""Ireland"", ""Guinea"", ""Mali"", ""Chad""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,266924192
belgium__idx205__t10_l15_h04_w06,gpt-5.4,3,openai,Belgium,Belgium,"The crop shows a vertical yellow band at the hoist next to a red field, matching Belgium's black-yellow-red vertical tricolor with the black likely cropped out.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/belgium__idx205__t10_l15_h04_w06.png,205,10,15,4,6,3,"[""Belgium"", ""Chad"", ""Mali""]",3.222392421336448,narrow,"[""Palestine"", ""Austria"", ""Russia"", ""Netherlands"", ""Germany"", ""Belgium"", ""Czech Republic"", ""Peru"", ""Hungary"", ""Nigeria"", ""Sudan"", ""Cote d'Ivoire"", ""Luxembourg"", ""Armenia"", ""France"", ""Bahamas"", ""Ukraine"", ""Gabon"", ""Sierra Leone"", ""Yemen"", ""Italy"", ""Estonia"", ""Bulgaria"", ""Lithuania"", ""Ireland"", ""Guinea"", ""Mali"", ""Chad""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,266924192
bulgaria__idx075__t03_l18_h04_w06,gpt-4o,3,openai,Bulgaria,Bulgaria,"The flag has a white and green horizontal stripe, similar to Bulgaria's flag.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/bulgaria__idx075__t03_l18_h04_w06.png,75,3,18,4,6,1,"[""Bulgaria""]",4.807354922057604,unique,"[""Belgium"", ""Sierra Leone"", ""Bahamas"", ""Luxembourg"", ""Estonia"", ""Mali"", ""Bulgaria"", ""France"", ""Yemen"", ""Cote d'Ivoire"", ""Ireland"", ""Germany"", ""Sudan"", ""Guinea"", ""Russia"", ""Czech Republic"", ""Austria"", ""Ukraine"", ""Peru"", ""Chad"", ""Palestine"", ""Netherlands"", ""Nigeria"", ""Hungary"", ""Armenia"", ""Gabon"", ""Italy"", ""Lithuania""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,2000488690
bulgaria__idx075__t03_l18_h04_w06,gpt-5.4,3,openai,Bulgaria,Nigeria,"The crop shows a horizontal white band over a green band, consistent with the lower portion of Nigeria's vertical green-white-green flag.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/bulgaria__idx075__t03_l18_h04_w06.png,75,3,18,4,6,1,"[""Bulgaria""]",4.807354922057604,unique,"[""Belgium"", ""Sierra Leone"", ""Bahamas"", ""Luxembourg"", ""Estonia"", ""Mali"", ""Bulgaria"", ""France"", ""Yemen"", ""Cote d'Ivoire"", ""Ireland"", ""Germany"", ""Sudan"", ""Guinea"", ""Russia"", ""Czech Republic"", ""Austria"", ""Ukraine"", ""Peru"", ""Chad"", ""Palestine"", ""Netherlands"", ""Nigeria"", ""Hungary"", ""Armenia"", ""Gabon"", ""Italy"", ""Lithuania""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,2000488690
bulgaria__idx203__t10_l13_h04_w06,gpt-4o,3,openai,Bulgaria,Bulgaria,"The flag has a green stripe on top and a red stripe below, similar to Bulgaria's flag.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/bulgaria__idx203__t10_l13_h04_w06.png,203,10,13,4,6,2,"[""Bulgaria"", ""Lithuania""]",3.807354922057604,narrow,"[""Sudan"", ""Ukraine"", ""Bahamas"", ""Yemen"", ""Mali"", ""Austria"", ""Guinea"", ""Russia"", ""Germany"", ""Ireland"", ""Sierra Leone"", ""Lithuania"", ""Gabon"", ""Chad"", ""Czech Republic"", ""Belgium"", ""Palestine"", ""Cote d'Ivoire"", ""Netherlands"", ""Nigeria"", ""Luxembourg"", ""Armenia"", ""Estonia"", ""Italy"", ""Hungary"", ""Bulgaria"", ""France"", ""Peru""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,719799819
bulgaria__idx203__t10_l13_h04_w06,gpt-5.4,3,openai,Bulgaria,Bulgaria,"The crop shows a horizontal green stripe above a red stripe, matching the lower two bands of Bulgaria's white-green-red flag.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/bulgaria__idx203__t10_l13_h04_w06.png,203,10,13,4,6,2,"[""Bulgaria"", ""Lithuania""]",3.807354922057604,narrow,"[""Sudan"", ""Ukraine"", ""Bahamas"", ""Yemen"", ""Mali"", ""Austria"", ""Guinea"", ""Russia"", ""Germany"", ""Ireland"", ""Sierra Leone"", ""Lithuania"", ""Gabon"", ""Chad"", ""Czech Republic"", ""Belgium"", ""Palestine"", ""Cote d'Ivoire"", ""Netherlands"", ""Nigeria"", ""Luxembourg"", ""Armenia"", ""Estonia"", ""Italy"", ""Hungary"", ""Bulgaria"", ""France"", ""Peru""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,719799819
bulgaria__idx210__t11_l01_h04_w06,gpt-4o,3,openai,Bulgaria,Peru,"The flag of Peru has a red section, which matches the crop.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/bulgaria__idx210__t11_l01_h04_w06.png,210,11,1,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166,ambiguous,"[""Nigeria"", ""Mali"", ""Ukraine"", ""Russia"", ""Gabon"", ""Sudan"", ""Yemen"", ""Belgium"", ""Bulgaria"", ""Germany"", ""Italy"", ""Ireland"", ""Chad"", ""Estonia"", ""France"", ""Netherlands"", ""Cote d'Ivoire"", ""Luxembourg"", ""Hungary"", ""Sierra Leone"", ""Bahamas"", ""Armenia"", ""Guinea"", ""Peru"", ""Lithuania"", ""Palestine"", ""Czech Republic"", ""Austria""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,2060146165
bulgaria__idx210__t11_l01_h04_w06,gpt-5.4,3,openai,Bulgaria,Austria,The crop shows a solid red horizontal band consistent with the top or bottom stripe of Austria's red-white-red flag.,True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/bulgaria__idx210__t11_l01_h04_w06.png,210,11,1,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166,ambiguous,"[""Nigeria"", ""Mali"", ""Ukraine"", ""Russia"", ""Gabon"", ""Sudan"", ""Yemen"", ""Belgium"", ""Bulgaria"", ""Germany"", ""Italy"", ""Ireland"", ""Chad"", ""Estonia"", ""France"", ""Netherlands"", ""Cote d'Ivoire"", ""Luxembourg"", ""Hungary"", ""Sierra Leone"", ""Bahamas"", ""Armenia"", ""Guinea"", ""Peru"", ""Lithuania"", ""Palestine"", ""Czech Republic"", ""Austria""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,2060146165
chad__idx115__t06_l01_h04_w06,gpt-4o,3,openai,Chad,Ukraine,"The flag of Ukraine has a blue stripe, which matches the color seen in the crop.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/chad__idx115__t06_l01_h04_w06.png,115,6,1,4,6,10,"[""Armenia"", ""Chad"", ""Estonia"", ""France"", ""Gabon"", ""Netherlands"", ""Russia"", ""Sierra Leone"", ""Ukraine"", ""Czech Republic""]",1.4854268271702418,ambiguous,"[""Italy"", ""Cote d'Ivoire"", ""Estonia"", ""Czech Republic"", ""Ukraine"", ""Belgium"", ""Lithuania"", ""Germany"", ""Bahamas"", ""Austria"", ""Mali"", ""Netherlands"", ""Luxembourg"", ""Sudan"", ""Gabon"", ""Ireland"", ""Palestine"", ""Armenia"", ""Nigeria"", ""France"", ""Guinea"", ""Russia"", ""Hungary"", ""Yemen"", ""Peru"", ""Sierra Leone"", ""Bulgaria"", ""Chad""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,2035936584
chad__idx115__t06_l01_h04_w06,gpt-5.4,3,openai,Chad,Ukraine,"The crop shows a blue horizontal band over a lighter lower band, matching the blue-over-yellow design of Ukraine.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/chad__idx115__t06_l01_h04_w06.png,115,6,1,4,6,10,"[""Armenia"", ""Chad"", ""Estonia"", ""France"", ""Gabon"", ""Netherlands"", ""Russia"", ""Sierra Leone"", ""Ukraine"", ""Czech Republic""]",1.4854268271702418,ambiguous,"[""Italy"", ""Cote d'Ivoire"", ""Estonia"", ""Czech Republic"", ""Ukraine"", ""Belgium"", ""Lithuania"", ""Germany"", ""Bahamas"", ""Austria"", ""Mali"", ""Netherlands"", ""Luxembourg"", ""Sudan"", ""Gabon"", ""Ireland"", ""Palestine"", ""Armenia"", ""Nigeria"", ""France"", ""Guinea"", ""Russia"", ""Hungary"", ""Yemen"", ""Peru"", ""Sierra Leone"", ""Bulgaria"", ""Chad""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,2035936584
chad__idx127__t06_l13_h04_w06,gpt-4o,3,openai,Chad,Belgium,"The flag has vertical stripes of black, yellow, and red.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/chad__idx127__t06_l13_h04_w06.png,127,6,13,4,6,3,"[""Belgium"", ""Chad"", ""Mali""]",3.222392421336448,narrow,"[""Yemen"", ""Austria"", ""Netherlands"", ""Sierra Leone"", ""Cote d'Ivoire"", ""Ukraine"", ""Italy"", ""Russia"", ""Belgium"", ""Armenia"", ""Bulgaria"", ""Luxembourg"", ""Palestine"", ""Germany"", ""Ireland"", ""Sudan"", ""Gabon"", ""Mali"", ""Estonia"", ""Peru"", ""Bahamas"", ""Lithuania"", ""Chad"", ""Guinea"", ""France"", ""Czech Republic"", ""Nigeria"", ""Hungary""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1291930874
chad__idx127__t06_l13_h04_w06,gpt-5.4,3,openai,Chad,Belgium,"The crop shows two vertical bands, yellow and red, matching the middle and right stripes of Belgium's black-yellow-red flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/chad__idx127__t06_l13_h04_w06.png,127,6,13,4,6,3,"[""Belgium"", ""Chad"", ""Mali""]",3.222392421336448,narrow,"[""Yemen"", ""Austria"", ""Netherlands"", ""Sierra Leone"", ""Cote d'Ivoire"", ""Ukraine"", ""Italy"", ""Russia"", ""Belgium"", ""Armenia"", ""Bulgaria"", ""Luxembourg"", ""Palestine"", ""Germany"", ""Ireland"", ""Sudan"", ""Gabon"", ""Mali"", ""Estonia"", ""Peru"", ""Bahamas"", ""Lithuania"", ""Chad"", ""Guinea"", ""France"", ""Czech Republic"", ""Nigeria"", ""Hungary""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1291930874
chad__idx141__t07_l08_h04_w06,gpt-4o,3,openai,Chad,Ukraine,The flag of Ukraine has a yellow stripe.,True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/chad__idx141__t07_l08_h04_w06.png,141,7,8,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918,moderate,"[""Ukraine"", ""Guinea"", ""Armenia"", ""France"", ""Austria"", ""Sierra Leone"", ""Germany"", ""Mali"", ""Yemen"", ""Hungary"", ""Ireland"", ""Chad"", ""Sudan"", ""Italy"", ""Netherlands"", ""Cote d'Ivoire"", ""Bulgaria"", ""Czech Republic"", ""Palestine"", ""Bahamas"", ""Estonia"", ""Nigeria"", ""Gabon"", ""Russia"", ""Lithuania"", ""Peru"", ""Belgium"", ""Luxembourg""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1891979648
chad__idx141__t07_l08_h04_w06,gpt-5.4,3,openai,Chad,Ukraine,"The visible crop is a solid golden-yellow band, which matches the bottom half of Ukraine's blue-over-yellow flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/chad__idx141__t07_l08_h04_w06.png,141,7,8,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918,moderate,"[""Ukraine"", ""Guinea"", ""Armenia"", ""France"", ""Austria"", ""Sierra Leone"", ""Germany"", ""Mali"", ""Yemen"", ""Hungary"", ""Ireland"", ""Chad"", ""Sudan"", ""Italy"", ""Netherlands"", ""Cote d'Ivoire"", ""Bulgaria"", ""Czech Republic"", ""Palestine"", ""Bahamas"", ""Estonia"", ""Nigeria"", ""Gabon"", ""Russia"", ""Lithuania"", ""Peru"", ""Belgium"", ""Luxembourg""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1891979648
chad__idx174__t09_l03_h04_w06,gpt-4o,3,openai,Chad,Ukraine,"The flag has blue and yellow colors, similar to Ukraine's flag.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/chad__idx174__t09_l03_h04_w06.png,174,9,3,4,6,1,"[""Chad""]",4.807354922057604,unique,"[""Bulgaria"", ""Hungary"", ""Russia"", ""Gabon"", ""Netherlands"", ""Armenia"", ""Germany"", ""Nigeria"", ""Bahamas"", ""Peru"", ""Lithuania"", ""Ukraine"", ""Estonia"", ""Sudan"", ""Yemen"", ""Belgium"", ""Cote d'Ivoire"", ""Ireland"", ""Sierra Leone"", ""Mali"", ""Chad"", ""Guinea"", ""Italy"", ""Czech Republic"", ""Austria"", ""Palestine"", ""Luxembourg"", ""France""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1556503849
chad__idx174__t09_l03_h04_w06,gpt-5.4,3,openai,Chad,Ukraine,"The crop shows a strong blue field with a vertical yellow section, matching the blue-and-yellow colors of Ukraine.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/chad__idx174__t09_l03_h04_w06.png,174,9,3,4,6,1,"[""Chad""]",4.807354922057604,unique,"[""Bulgaria"", ""Hungary"", ""Russia"", ""Gabon"", ""Netherlands"", ""Armenia"", ""Germany"", ""Nigeria"", ""Bahamas"", ""Peru"", ""Lithuania"", ""Ukraine"", ""Estonia"", ""Sudan"", ""Yemen"", ""Belgium"", ""Cote d'Ivoire"", ""Ireland"", ""Sierra Leone"", ""Mali"", ""Chad"", ""Guinea"", ""Italy"", ""Czech Republic"", ""Austria"", ""Palestine"", ""Luxembourg"", ""France""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1556503849
cote_d_ivoire__idx101__t05_l06_h04_w06,gpt-4o,3,openai,Cote d'Ivoire,Cote d'Ivoire,"The flag has vertical stripes of orange and white, matching Cote d'Ivoire.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/cote_d_ivoire__idx101__t05_l06_h04_w06.png,101,5,6,4,6,1,"[""Cote d'Ivoire""]",4.807354922057604,unique,"[""Sudan"", ""Austria"", ""Lithuania"", ""Germany"", ""Peru"", ""Ireland"", ""Russia"", ""Armenia"", ""Hungary"", ""Italy"", ""Mali"", ""Nigeria"", ""Guinea"", ""Netherlands"", ""Cote d'Ivoire"", ""Luxembourg"", ""Sierra Leone"", ""Ukraine"", ""Chad"", ""Yemen"", ""Estonia"", ""Gabon"", ""Czech Republic"", ""Bahamas"", ""Palestine"", ""Belgium"", ""France"", ""Bulgaria""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1795331683
cote_d_ivoire__idx101__t05_l06_h04_w06,gpt-5.4,3,openai,Cote d'Ivoire,Ireland,"The crop shows a vertical orange band next to a white band, matching the left and center of Ireland's tricolor.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/cote_d_ivoire__idx101__t05_l06_h04_w06.png,101,5,6,4,6,1,"[""Cote d'Ivoire""]",4.807354922057604,unique,"[""Sudan"", ""Austria"", ""Lithuania"", ""Germany"", ""Peru"", ""Ireland"", ""Russia"", ""Armenia"", ""Hungary"", ""Italy"", ""Mali"", ""Nigeria"", ""Guinea"", ""Netherlands"", ""Cote d'Ivoire"", ""Luxembourg"", ""Sierra Leone"", ""Ukraine"", ""Chad"", ""Yemen"", ""Estonia"", ""Gabon"", ""Czech Republic"", ""Bahamas"", ""Palestine"", ""Belgium"", ""France"", ""Bulgaria""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1795331683
cote_d_ivoire__idx151__t07_l18_h04_w06,gpt-4o,3,openai,Cote d'Ivoire,Nigeria,"The flag of Nigeria has a green stripe, which matches the crop.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/cote_d_ivoire__idx151__t07_l18_h04_w06.png,151,7,18,4,6,13,"[""Bulgaria"", ""Cote d'Ivoire"", ""Gabon"", ""Guinea"", ""Hungary"", ""Ireland"", ""Italy"", ""Lithuania"", ""Mali"", ""Nigeria"", ""Sierra Leone"", ""Palestine"", ""Sudan""]",1.1069152039165118,ambiguous,"[""Sierra Leone"", ""Czech Republic"", ""Armenia"", ""Bahamas"", ""Belgium"", ""Luxembourg"", ""Ukraine"", ""Russia"", ""Netherlands"", ""Lithuania"", ""Cote d'Ivoire"", ""Hungary"", ""Germany"", ""Mali"", ""Gabon"", ""France"", ""Ireland"", ""Peru"", ""Guinea"", ""Sudan"", ""Bulgaria"", ""Austria"", ""Italy"", ""Yemen"", ""Chad"", ""Nigeria"", ""Estonia"", ""Palestine""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,621722078
cote_d_ivoire__idx151__t07_l18_h04_w06,gpt-5.4,3,openai,Cote d'Ivoire,Nigeria,"The crop shows a solid green vertical band, matching one side of Nigeria's green-white-green flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/cote_d_ivoire__idx151__t07_l18_h04_w06.png,151,7,18,4,6,13,"[""Bulgaria"", ""Cote d'Ivoire"", ""Gabon"", ""Guinea"", ""Hungary"", ""Ireland"", ""Italy"", ""Lithuania"", ""Mali"", ""Nigeria"", ""Sierra Leone"", ""Palestine"", ""Sudan""]",1.1069152039165118,ambiguous,"[""Sierra Leone"", ""Czech Republic"", ""Armenia"", ""Bahamas"", ""Belgium"", ""Luxembourg"", ""Ukraine"", ""Russia"", ""Netherlands"", ""Lithuania"", ""Cote d'Ivoire"", ""Hungary"", ""Germany"", ""Mali"", ""Gabon"", ""France"", ""Ireland"", ""Peru"", ""Guinea"", ""Sudan"", ""Bulgaria"", ""Austria"", ""Italy"", ""Yemen"", ""Chad"", ""Nigeria"", ""Estonia"", ""Palestine""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,621722078
